seed,best_epoch,best_val_metric,final_val_loss
42,15,0.9808917197452229,0.16682108473529517
123,20,0.9817874203821656,0.09434373823171933
456,18,0.9796974522292994,0.12161811107258345
789,20,0.9835788216560509,0.09973563172396498
1024,19,0.9788017515923567,0.11892222191693164
42,2,0.9682523885350318,0.10882787469323653
