seed,best_epoch,best_val_metric,final_val_loss
42,1,0.4345332278481013,1.5781047163130362
42,22,0.5458860759493671,5.919312293016458
123,27,0.5409414556962026,6.104328756090961
456,11,0.5435126582278481,6.232243447364131
789,12,0.5488528481012658,6.086788916889625
1024,26,0.5480617088607594,6.0273618517042715
42,3,0.5089003164556962,1.4163572516622422
42,2,0.48180379746835444,1.4866605710379686
