seed,best_epoch,best_val_metric,final_val_loss
42,1,1.0,0.0
123,1,1.0,0.0
456,1,1.0,0.0
789,1,1.0,0.0
1024,1,1.0,0.0
42,1,1.0,6.043726932603022e-05
