seed,best_epoch,best_val_metric,final_val_loss
42,1,0.5830078125,0.6225977167487144
123,1,0.5849609375,0.6203022189438343
456,2,0.58984375,0.606832841411233
789,1,0.583984375,0.6203301977366209
1024,1,0.607421875,0.6205878276377916
42,1,0.5830078125,0.6225977167487144
123,1,0.5849609375,0.6203022189438343
456,2,0.58984375,0.606832841411233
789,1,0.583984375,0.6203301977366209
1024,1,0.607421875,0.6205878276377916
42,1,0.5830078125,0.6238166242837906
123,1,0.5849609375,0.6203022189438343
