seed,best_epoch,best_val_metric,final_val_loss
42,47,0.003339601871175546,0.006962082276004367
123,50,0.0033733179740238484,0.0033733179740238484
456,44,0.0038597475313508767,0.0050907120676129125
789,28,0.00030742809781258984,0.0020838682630710537
1024,49,0.003976609773872042,0.014125551941106096
42,47,0.0019053544624512142,0.010830896833795123
