seed,best_epoch,best_val_metric,final_val_loss
42,47,0.0032777082610664365,0.00689343354315497
123,40,0.002962071398314947,0.0038515708220074885
456,44,0.0038711211946065305,0.004966263288224582
789,28,0.0004273076870049408,0.002247365609946428
1024,49,0.0025651001110418292,0.007226053516205866
42,1,5.800904713571072,5.8451996222138405
