seed,best_epoch,best_val_metric,final_val_loss
42,2,0.10660601265822785,2.3027521779265583
123,2,0.10403481012658228,2.3027439811561683
456,1,0.10403481012658228,2.302736360815507
789,10,0.10660601265822785,2.302742339387725
1024,1,0.10166139240506329,2.3027427196502686
42,1,0.10660601265822785,2.302825299999382
42,2,0.10660601265822785,2.3027046420906165
