seed,best_epoch,best_val_metric,final_val_loss
42,19,0.53125,0.6931584775447845
123,18,0.537109375,0.6924421284347773
456,42,0.5400390625,0.6907819416373968
789,37,0.53515625,0.6934254746884108
1024,35,0.521484375,0.6933787614107132
42,19,0.53125,0.6931584775447845
123,18,0.537109375,0.6924421284347773
456,42,0.5400390625,0.6907819416373968
789,37,0.53515625,0.6934254746884108
1024,35,0.521484375,0.6933787614107132
42,1,0.49609375,0.6933088228106499
