seed,best_epoch,best_val_metric,final_val_loss
42,2,0.9873046875,0.05534006351081189
123,1,0.9892578125,0.6660986901260912
456,1,0.9833984375,0.1026635740272468
789,1,0.9931640625,0.03128994951839559
1024,2,0.994140625,0.030904946732334793
